event_date,event_name,event_name_long,price_code,section_name,row_name,first_seat,last_seat,num_seats,block_purchase_price,sale_date,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,P*,126,2,7,8,2,610,40:26.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,207,18,14,14,1,135,40:29.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,218,7,9,12,4,420,40:40.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,217,3,4,5,2,230,40:47.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,13,4,5,2,230,40:51.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,215,5,6,7,2,210,40:51.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,202,13,23,23,1,99,40:51.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,219,1,3,4,2,320,41:17.7,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,W*,209,17,25,26,2,300,41:22.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,B*,8,11,9,10,2,960,41:51.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,215,11,3,5,3,345,41:54.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,215,9,3,6,4,436,41:58.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,202,11,15,16,2,218,42:02.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,204,10,3,4,2,210,42:08.1,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Q*,126,7,1,2,2,550,42:22.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,112,8,14,15,2,430,42:37.8,215,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,201,1,17,18,2,250,42:52.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,F*,9,16,2,2,1,340,42:53.6,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,V*,201,1,5,8,4,660,43:07.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,18,5,5,1,135,43:12.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,202,5,7,8,2,238,43:36.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,L*,16,15,16,16,1,260,43:39.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,9,10,17,18,2,1030,43:49.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,215,13,7,8,2,230,43:53.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,K*,17,13,2,2,1,260,23:38.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,204,5,19,20,2,270,44:25.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,29,14,7,7,1,275,44:37.2,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,M*,16,18,8,11,4,1060,44:48.2,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,V*,201,1,23,26,4,660,44:51.7,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,C*,8,12,16,17,2,1170,45:02.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,31,11,12,13,2,590,45:06.8,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,V*,215,1,5,8,4,660,45:14.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,231,9,5,6,2,230,45:23.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,112,6,14,14,1,185,13:03.9,185,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,F*,9,16,13,14,2,790,45:25.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,19,13,10,11,2,590,46:00.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,215,9,3,4,2,230,46:02.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,13,1,2,2,230,46:03.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,B*,8,11,12,13,2,1190,46:09.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,207,20,12,13,2,270,46:10.4,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,V*,201,1,13,14,2,330,46:28.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,209,9,23,24,2,310,46:50.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,13,6,7,2,230,46:50.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,K*,16,13,16,18,3,825,46:52.0,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,V*,231,1,21,24,4,660,47:15.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,16,9,17,18,2,550,47:20.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,L*,1,15,17,18,2,480,47:44.9,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,V*,201,1,5,8,4,660,48:05.7,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,V*,231,1,17,20,4,660,48:12.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,G*,9,18,3,5,3,1080,48:17.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,209,21,11,12,2,250,48:34.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,218,13,4,4,1,115,48:34.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,B*,8,11,15,16,2,1190,49:36.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,207,13,1,2,2,278,49:44.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,204,10,5,6,2,238,49:52.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,202,5,15,16,2,250,49:52.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,209,12,5,6,2,300,49:53.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,117,5,1,2,2,410,50:02.8,205,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,K*,31,13,20,21,2,550,50:15.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,F*,26,10,1,2,2,810,50:25.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,231,5,20,21,2,250,50:42.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,204,1,5,6,2,310,51:09.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,207,13,12,13,2,278,51:24.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,218,3,5,8,4,500,51:46.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,209,9,25,26,2,310,52:06.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,203,5,19,20,2,270,52:12.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,118,6,12,13,2,430,52:24.6,215,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,217,9,5,7,3,327,52:30.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,217,5,5,6,2,250,52:46.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,215,11,1,3,3,327,53:16.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,219,1,5,7,3,480,54:11.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,209,12,9,10,2,300,54:12.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Q*,126,7,7,7,1,240,54:13.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,215,5,14,15,2,250,54:27.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,118,8,18,19,2,410,54:29.7,205,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,207,13,14,15,2,278,54:52.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,M*,1,19,9,10,2,440,54:55.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,207,12,1,1,1,150,55:05.0,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,K*,17,14,1,2,2,700,55:26.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,11,17,18,2,210,07:00.6,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,X*,215,5,23,26,4,560,07:00.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,31,10,7,10,4,980,07:01.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,8,15,11,12,2,1000,07:02.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,215,7,5,8,4,420,07:02.9,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,202,11,1,4,4,520,07:03.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,102,6,5,6,2,370,07:05.9,185,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,201,1,23,26,4,540,07:12.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,231,1,23,24,2,270,07:16.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,217,3,1,3,3,345,07:17.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,19,13,12,12,1,280,07:19.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,19,13,13,13,1,280,07:19.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Q*,126,8,5,8,4,900,07:20.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,203,3,1,4,4,540,07:36.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,8,15,17,18,2,1000,07:36.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,T*,209,6,12,13,2,340,07:43.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,K*,31,14,13,14,2,460,07:45.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,K*,19,15,12,13,2,520,07:49.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,207,21,9,10,2,250,07:55.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,218,5,13,16,4,440,08:03.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,207,8,15,18,4,580,08:09.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,215,1,15,16,2,270,08:10.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,204,7,3,6,4,460,08:11.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,T*,209,7,6,6,1,170,08:12.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,209,12,1,4,4,540,08:13.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,207,14,25,26,2,270,08:13.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,21,9,12,4,500,08:16.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,201,3,7,8,2,230,08:20.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,T*,207,7,19,20,2,320,08:25.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,117,9,3,4,2,370,08:33.4,185,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,M*,1,18,1,2,2,400,08:36.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,11,16,16,1,105,08:38.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,207,20,25,26,2,250,08:40.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,203,5,5,5,1,115,08:42.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,201,13,9,11,3,315,08:44.8,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,D*,26,5,3,4,2,1120,08:45.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,201,1,13,16,4,540,08:45.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,29,14,8,9,2,490,08:47.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,8,13,9,12,4,2000,08:48.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,202,13,15,16,2,218,15:59.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,217,11,3,3,1,109,16:44.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,118,6,14,15,2,410,17:12.4,205,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,M*,1,18,6,7,2,490,17:42.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,18,14,15,2,270,18:52.0,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,C*,8,12,2,3,2,1250,18:52.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,231,5,8,11,4,500,19:14.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,217,1,5,6,2,300,20:45.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,215,5,10,12,3,357,21:26.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,231,3,18,21,4,540,21:47.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,102,6,8,10,3,645,22:48.4,215,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,201,11,5,6,2,230,23:12.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,207,12,19,20,2,300,23:26.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,10,25,26,2,320,24:29.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,215,5,18,21,4,500,25:15.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,M*,1,18,4,5,2,490,26:27.8,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,C*,8,13,5,8,4,2500,27:00.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,I*,26,16,3,4,2,598,27:04.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,215,5,16,17,2,250,27:38.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,231,3,25,25,1,125,28:01.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,L*,1,15,19,20,2,520,29:06.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,218,11,11,11,1,109,29:33.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,207,9,13,14,2,310,30:25.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,203,5,6,8,3,375,30:27.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,T*,207,6,12,13,2,370,31:10.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,117,5,1,2,2,430,33:16.7,215,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,M*,1,18,17,18,2,440,33:28.3,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,231,9,1,2,2,310,34:02.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,B*,8,10,9,11,3,1785,34:24.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,I*,29,11,7,7,1,310,34:35.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,217,3,25,26,2,250,35:08.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,215,13,3,3,1,109,35:33.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,21,25,26,2,270,35:46.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,B*,8,11,7,8,2,1100,35:48.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,9,10,1,2,2,1030,35:49.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,118,6,14,15,2,430,36:05.3,215,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,S*,207,1,17,20,4,1120,38:09.6,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,S*,207,1,19,22,4,1120,39:39.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,G*,9,18,1,2,2,720,40:02.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,8,11,12,2,320,40:40.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,E*,9,14,15,18,4,1700,40:58.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,201,5,15,16,2,238,41:03.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,G*,9,18,17,18,2,720,41:13.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,F*,26,10,3,4,2,810,41:55.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,209,15,19,20,2,278,43:48.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,I*,29,11,12,13,2,620,44:53.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,G*,9,18,6,8,3,1080,47:55.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,18,7,8,2,270,48:23.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,219,5,1,2,2,250,49:16.8,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,C*,8,13,13,16,4,2500,50:41.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,202,3,12,13,2,250,50:51.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,G*,9,18,13,14,2,720,51:03.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,29,13,14,15,2,590,51:12.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,207,9,11,12,2,310,51:38.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,K*,19,17,17,20,4,1100,51:59.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,219,5,11,12,2,270,52:03.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,202,13,14,14,1,109,53:09.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,202,5,15,16,2,238,53:30.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,209,13,9,9,1,139,53:50.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,219,10,7,7,1,119,54:01.1,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,X*,231,5,25,26,2,340,54:19.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,29,13,3,3,1,295,55:39.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,18,18,19,2,270,56:28.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,202,5,11,13,3,357,57:32.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,T*,207,6,1,2,2,370,05:32.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,215,5,8,9,2,238,59:45.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,203,5,9,10,2,250,02:52.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,P*,126,3,3,4,2,610,03:24.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,102,8,5,6,2,410,03:40.7,205,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,202,3,11,11,1,125,04:38.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,K*,29,15,3,4,2,550,05:33.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,215,5,13,14,2,238,06:37.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,29,13,5,8,4,1180,07:38.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,I*,19,11,10,11,2,620,08:46.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,L*,1,16,19,20,2,520,09:01.5,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,S*,209,1,25,26,2,560,12:03.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,16,10,5,6,2,550,12:09.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,H*,26,14,3,5,3,990,12:42.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,K*,19,17,13,13,1,275,12:57.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,T*,209,7,19,20,2,360,13:36.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,219,3,10,11,2,300,14:08.5,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,F*,9,17,13,13,1,490,15:37.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,16,10,7,10,4,1100,15:42.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,231,5,15,16,2,250,16:14.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,218,7,18,19,2,250,17:37.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,118,6,11,12,2,410,17:42.2,205,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,L*,1,15,12,12,1,260,18:01.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,B*,8,10,12,14,3,1785,19:45.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,M*,1,18,10,11,2,490,20:11.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,G*,9,18,18,18,1,375,20:38.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,215,5,22,24,3,375,21:46.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,219,3,15,16,2,300,21:54.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,204,3,20,21,2,300,22:34.0,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,F*,26,10,1,2,2,980,23:16.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,102,8,7,7,1,205,24:04.3,205,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,204,5,13,16,4,500,24:07.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,218,7,18,19,2,238,24:59.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,26,20,5,6,2,550,26:28.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,203,1,4,4,1,155,26:53.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,202,13,13,13,1,109,53:09.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,204,5,17,20,4,500,27:45.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,S*,207,1,20,20,1,215,28:56.4,,,
