,event_date,event_id,event_name,section_name,row_name,ticket_type,add_datetime,sale_price,acct_id,channel,sale_type,seat_num
8055,6/5/2021,64625,20PNR2VA,210,12,Full Strip,14:28.9,160,17530780,Internal,Archtics,17
8056,6/7/2021,64626,20PNR2VB,210,12,Full Strip,14:28.9,160,17530780,Internal,Archtics,17
8067,6/5/2021,64625,20PNR2VA,210,7,Full Strip,19:55.8,175,23790462,Internal,Archtics,9
8068,6/7/2021,64626,20PNR2VB,210,7,Full Strip,19:55.8,175,23790462,Internal,Archtics,9
8088,6/5/2021,64625,20PNR2VA,210,12,Full Strip,37:13.2,160,16886358,Internal,Archtics,21
8094,6/7/2021,64626,20PNR2VB,210,13,Full Strip,23:01.5,160,26535237,Internal,Archtics,1
8096,6/5/2021,64625,20PNR2VA,210,13,Full Strip,24:02.0,160,26532713,Internal,Archtics,5
8099,6/5/2021,64625,20PNR2VA,210,13,Full Strip,24:30.8,160,26535310,Internal,Archtics,9
8100,6/7/2021,64626,20PNR2VB,210,13,Full Strip,24:30.8,160,26535310,Internal,Archtics,9
8102,6/7/2021,64626,20PNR2VB,210,13,Full Strip,25:10.2,160,26533745,Internal,Archtics,13
8104,6/5/2021,64625,20PNR2VA,210,14,Full Strip,25:36.7,160,26535914,Internal,Archtics,17
8110,6/5/2021,64625,20PNR2VA,210,14,Full Strip,21:14.5,160,26555003,Internal,Archtics,23
8123,6/5/2021,64625,20PNR2VA,210,22,Full Strip,42:35.3,150,26129619,Internal,Archtics,21
8124,6/7/2021,64626,20PNR2VB,210,22,Full Strip,42:35.3,150,26129619,Internal,Archtics,21
8126,6/7/2021,64626,20PNR2VB,211,18,Full Strip,04:28.0,140,28284680,Internal,Archtics,25
8129,6/7/2021,64626,20PNR2VB,210,4,Full Strip,41:09.7,200,3246322,Internal,Archtics,5
8132,6/7/2021,64626,20PNR2VB,19,D,Full Strip,05:50.1,600,14842831,Internal,Archtics,1
8136,6/5/2021,64625,20PNR2VA,210,7,Full Strip,14:58.1,175,16937854,Internal,Archtics,13
8149,6/7/2021,64626,20PNR2VB,211,18,Full Strip,26:08.5,140,28304329,Internal,Archtics,21
8175,6/5/2021,64625,20PNR2VA,202,4,Full Strip,03:18.6,160,28044383,Internal,Archtics,1
8191,6/5/2021,64625,20PNR2VA,228,5,Full Strip,04:11.1,160,31413422,Internal,Archtics,7
8192,6/7/2021,64626,20PNR2VB,228,5,Full Strip,04:11.1,160,31413422,Internal,Archtics,7
8193,6/5/2021,64625,20PNR2VA,110,9,Full Strip,26:41.6,295,2284168,Internal,Archtics,1
8194,6/7/2021,64626,20PNR2VB,110,9,Full Strip,26:41.6,295,2284168,Internal,Archtics,1
8196,6/7/2021,64626,20PNR2VB,221,10,Full Strip,15:27.6,150,31177321,Internal,Archtics,1
8198,6/5/2021,64625,20PNR2VA,110,9,Full Strip,09:12.2,295,5803768,Internal,Archtics,5
8199,6/7/2021,64626,20PNR2VB,110,9,Full Strip,09:12.2,295,5803768,Internal,Archtics,5
8203,6/5/2021,64625,20PNR2VA,210,15,Full Strip,01:17.7,150,27849638,Internal,Archtics,8
8211,6/5/2021,64625,20PNR2VA,220,13,Full Strip,19:14.8,140,27936484,Internal,Archtics,10
8216,6/7/2021,64626,20PNR2VB,210,1,Full Strip,01:03.9,220,31650707,Internal,Archtics,16
8221,6/5/2021,64625,20PNR2VA,221,8,Full Strip,30:48.9,150,18690650,Internal,Archtics,8
8222,6/7/2021,64626,20PNR2VB,221,8,Full Strip,30:48.9,150,18690650,Internal,Archtics,8
8225,6/7/2021,64626,20PNR2VB,210,15,Full Strip,40:12.7,150,28288472,Internal,Archtics,16
8228,6/5/2021,64625,20PNR2VA,8,7,Full Strip,22:54.6,780,3671586,Internal,Archtics,3
8229,6/7/2021,64626,20PNR2VB,8,7,Full Strip,22:54.6,780,3671586,Internal,Archtics,3
8234,6/5/2021,64625,20PNR2VA,1,15,Full Strip,00:39.2,315,120256,Internal,Archtics,3
8241,6/5/2021,64625,20PNR2VA,211,18,Full Strip,17:02.2,140,32137455,Internal,Archtics,14
8256,6/5/2021,64625,20PNR2VA,211,16,Full Strip,03:48.6,140,31078835,Internal,Archtics,3
8257,6/7/2021,64626,20PNR2VB,211,16,Full Strip,03:48.6,140,31078835,Internal,Archtics,3
8259,6/5/2021,64625,20PNR2VA,230,5,Full Strip,06:46.3,150,31977764,Internal,Archtics,9
8276,6/7/2021,64626,20PNR2VB,210,16,Full Strip,05:23.2,150,27787184,Internal,Archtics,5
8280,6/5/2021,64625,20PNR2VA,210,9,Full Strip,46:03.4,160,6399154,Internal,Archtics,16
8281,6/7/2021,64626,20PNR2VB,210,9,Full Strip,46:03.4,160,6399154,Internal,Archtics,16
8284,6/5/2021,64625,20PNR2VA,211,15,Full Strip,48:03.0,140,26379321,Internal,Archtics,14
8287,6/5/2021,64625,20PNR2VA,210,16,Full Strip,49:28.4,150,28356501,Internal,Archtics,13
8294,6/7/2021,64626,20PNR2VB,221,10,Full Strip,29:03.7,150,32125977,Internal,Archtics,11
8301,6/5/2021,64625,20PNR2VA,211,9,Full Strip,36:30.8,150,32126115,Internal,Archtics,1
8346,6/5/2021,64625,20PNR2VA,202,8,Full Strip,44:14.8,150,32126296,Internal,Archtics,5
8354,6/5/2021,64625,20PNR2VA,228,5,Full Strip,45:17.4,160,32126415,Internal,Archtics,19
8355,6/7/2021,64626,20PNR2VB,228,5,Full Strip,45:17.4,160,32126415,Internal,Archtics,19
8382,6/5/2021,64625,20PNR2VA,221,8,Full Strip,42:27.8,150,32126329,Internal,Archtics,1
8383,6/7/2021,64626,20PNR2VB,221,8,Full Strip,42:27.8,150,32126329,Internal,Archtics,1
8392,6/7/2021,64626,20PNR2VB,210,9,Full Strip,44:49.7,160,32126073,Internal,Archtics,8
8409,6/5/2021,64625,20PNR2VA,210,3,Full Strip,53:22.6,200,31925696,Internal,Archtics,5
8428,6/5/2021,64625,20PNR2VA,220,5,Full Strip,57:38.1,160,25093914,Internal,Archtics,11
8438,6/7/2021,64626,20PNR2VB,201,2,Full Strip,57:45.2,160,32126615,Internal,Archtics,15
8456,6/5/2021,64625,20PNR2VA,229,2,Full Strip,09:44.8,175,32126679,Internal,Archtics,6
8459,6/5/2021,64625,20PNR2VA,221,17,Full Strip,09:19.1,140,27789636,Internal,Archtics,14
8476,6/7/2021,64626,20PNR2VB,201,2,Full Strip,57:06.1,160,31792536,Internal,Archtics,11
8486,6/5/2021,64625,20PNR2VA,221,17,Full Strip,17:40.1,140,32127027,Internal,Archtics,22
8491,6/7/2021,64626,20PNR2VB,210,3,Full Strip,05:49.6,200,32126852,Internal,Archtics,17
8515,6/5/2021,64625,20PNR2VA,201,2,Full Strip,38:41.2,160,32126380,Internal,Archtics,19
8526,6/5/2021,64625,20PNR2VA,221,5,Full Strip,00:29.9,160,27793505,Internal,Archtics,1
8540,6/5/2021,64625,20PNR2VA,230,10,Full Strip,53:27.4,140,16882217,Internal,Archtics,1
8541,6/7/2021,64626,20PNR2VB,230,10,Full Strip,53:27.4,140,16882217,Internal,Archtics,1
8542,6/5/2021,64625,20PNR2VA,230,10,Full Strip,57:06.6,140,26761460,Internal,Archtics,13
8543,6/7/2021,64626,20PNR2VB,230,10,Full Strip,57:06.6,140,26761460,Internal,Archtics,13
8550,6/5/2021,64625,20PNR2VA,229,11,Full Strip,57:14.5,140,28091148,Internal,Archtics,6
8551,6/7/2021,64626,20PNR2VB,229,11,Full Strip,57:14.5,140,28091148,Internal,Archtics,6
8564,6/5/2021,64625,20PNR2VA,211,17,Full Strip,25:25.2,140,27740605,Internal,Archtics,14
8565,6/7/2021,64626,20PNR2VB,211,17,Full Strip,25:25.2,140,27740605,Internal,Archtics,14
8585,6/7/2021,64626,20PNR2VB,202,8,Full Strip,24:56.9,150,27851022,Internal,Archtics,1
8594,6/7/2021,64626,20PNR2VB,220,5,Full Strip,03:13.3,160,28355321,Internal,Archtics,15
8596,6/5/2021,64625,20PNR2VA,230,11,Full Strip,51:44.8,140,20675199,Internal,Archtics,11
8597,6/7/2021,64626,20PNR2VB,230,11,Full Strip,51:44.8,140,20675199,Internal,Archtics,11
8625,6/5/2021,64625,20PNR2VA,220,12,Full Strip,30:35.5,140,3413806,Internal,Archtics,10
8636,6/5/2021,64625,20PNR2VA,211,14,Full Strip,35:32.6,150,28285759,Internal,Archtics,11
8637,6/7/2021,64626,20PNR2VB,211,14,Full Strip,35:32.6,150,28285759,Internal,Archtics,11
8651,6/5/2021,64625,20PNR2VA,210,18,Full Strip,26:33.6,150,28852087,Internal,Archtics,5
8652,6/7/2021,64626,20PNR2VB,210,18,Full Strip,26:33.6,150,28852087,Internal,Archtics,5
8669,6/5/2021,64625,20PNR2VA,230,7,Full Strip,41:46.6,150,31193891,Internal,Archtics,16
8692,6/7/2021,64626,20PNR2VB,220,13,Full Strip,03:08.1,140,28300327,Internal,Archtics,14
8693,6/5/2021,64625,20PNR2VA,211,17,Full Strip,05:28.3,140,18641944,Internal,Archtics,6
8694,6/7/2021,64626,20PNR2VB,211,17,Full Strip,05:28.3,140,18641944,Internal,Archtics,6
8710,6/7/2021,64626,20PNR2VB,19,11,Full Strip,28:30.0,370,2033191,Internal,Archtics,13
8715,6/5/2021,64625,20PNR2VA,211,11,Full Strip,05:24.2,150,19080556,Internal,Archtics,1
8727,6/7/2021,64626,20PNR2VB,1,15,Full Strip,15:29.6,315,3270298,Internal,Archtics,17
8730,6/7/2021,64626,20PNR2VB,1,15,Full Strip,25:23.3,315,31738450,Internal,Archtics,13
8733,6/7/2021,64626,20PNR2VB,211,18,Full Strip,21:11.9,140,28299701,Internal,Archtics,1
8739,6/5/2021,64625,20PNR2VA,210,11,Full Strip,27:36.4,160,27498741,Internal,Archtics,16
8740,6/7/2021,64626,20PNR2VB,210,11,Full Strip,27:36.4,160,27498741,Internal,Archtics,16
8741,6/5/2021,64625,20PNR2VA,210,11,Full Strip,34:12.4,160,29015677,Internal,Archtics,10
8742,6/7/2021,64626,20PNR2VB,210,11,Full Strip,34:12.4,160,29015677,Internal,Archtics,10
8743,6/5/2021,64625,20PNR2VA,210,11,Full Strip,40:36.4,160,17967887,Internal,Archtics,6
8744,6/7/2021,64626,20PNR2VB,210,11,Full Strip,40:36.4,160,17967887,Internal,Archtics,6
8754,6/7/2021,64626,20PNR2VB,221,11,Full Strip,25:25.4,150,28853473,Internal,Archtics,1
8757,6/5/2021,64625,20PNR2VA,VIP24,2,Full Strip,53:35.3,1515,6322838,Internal,Archtics,15
8758,6/7/2021,64626,20PNR2VB,VIP24,2,Full Strip,53:35.3,1515,6322838,Internal,Archtics,15
8767,6/7/2021,64626,20PNR2VB,109,8,Full Strip,41:35.5,360,31966408,Internal,Archtics,15
8772,6/5/2021,64625,20PNR2VA,211,10,Full Strip,26:22.7,150,2168132,Internal,Archtics,11
8777,6/7/2021,64626,20PNR2VB,210,18,Full Strip,33:54.6,150,28826768,Internal,Archtics,21
8778,6/5/2021,64625,20PNR2VA,210,18,Full Strip,37:24.7,150,31412725,Internal,Archtics,13
8779,6/7/2021,64626,20PNR2VB,210,18,Full Strip,37:24.7,150,31412725,Internal,Archtics,13
8785,6/7/2021,64626,20PNR2VB,220,10,Full Strip,44:28.7,150,31347887,Internal,Archtics,3
8828,6/5/2021,64625,20PNR2VA,9,16,Full Strip,35:16.4,480,18713677,Internal,Archtics,13
8829,6/7/2021,64626,20PNR2VB,9,16,Full Strip,35:16.4,480,18713677,Internal,Archtics,13
8830,6/5/2021,64625,20PNR2VA,201,2,Full Strip,04:25.2,160,19259846,Internal,Archtics,23
8831,6/7/2021,64626,20PNR2VB,201,2,Full Strip,04:25.2,160,19259846,Internal,Archtics,23
8851,6/5/2021,64625,20PNR2VA,7,18,Quarter Strip,47:14.2,360.19,32067322,Internal,Archtics,1
8891,6/5/2021,64625,20PNR2VA,210,2,Quarter Strip,04:29.0,200,20148795,Internal,Archtics,9
8895,6/5/2021,64625,20PNR2VA,210,18,Quarter Strip,06:35.0,150,23575217,Internal,Archtics,9
8906,6/5/2021,64625,20PNR2VA,26,8,Quarter Strip,59:44.2,500,1867317,Internal,Archtics,1
8913,6/5/2021,64625,20PNR2VA,211,10,Quarter Strip,43:07.3,150,27790048,Internal,Archtics,1
8923,6/5/2021,64625,20PNR2VA,230,10,Quarter Strip,59:15.0,140,28826768,Internal,Archtics,9
8924,6/5/2021,64625,20PNR2VA,223,14,Quarter Strip,04:44.0,175,29007445,Internal,Archtics,23
8925,6/5/2021,64625,20PNR2VA,222,22,Quarter Strip,06:10.6,150,29015677,Internal,Archtics,12
8928,6/7/2021,64626,20PNR2VB,25,16,Quarter Strip,39:04.6,480,31711708,Internal,Archtics,8
8945,6/5/2021,64625,20PNR2VA,221,13,Quarter Strip,54:54.7,150,15341147,Internal,Archtics,1
8968,6/7/2021,64626,20PNR2VB,16,14,Quarter Strip,07:54.4,325,5650690,Internal,Archtics,1
8983,6/7/2021,64626,20PNR2VB,210,5,Quarter Strip,51:34.1,175,1877803,Internal,Archtics,1
9028,6/7/2021,64626,20PNR2VB,8,7,Full Strip,06:33.0,780,198309,Internal,Archtics,13
9053,6/7/2021,64626,20PNR2VB,121,6,Quarter Strip,28:30.0,260,11397251,Internal,Archtics,1
9073,6/7/2021,64626,20PNR2VB,221,18,Quarter Strip,25:38.7,140,28285114,Internal,Archtics,7
9087,6/7/2021,64626,20PNR2VB,210,18,Quarter Strip,14:31.2,150,18024724,Internal,Archtics,9
9090,6/7/2021,64626,20PNR2VB,210,20,Quarter Strip,29:19.1,150,18368196,Internal,Archtics,9
9115,6/7/2021,64626,20PNR2VB,25,14,Quarter Strip,34:26.3,500,102183,Internal,Archtics,4
9134,6/5/2021,64625,20PNR2VA,210,20,Quarter Strip,51:52.3,150,13967967,Internal,Archtics,9
9139,6/7/2021,64626,20PNR2VB,210,10,Quarter Strip,28:03.1,160,2803833,Internal,Archtics,9
9148,6/7/2021,64626,20PNR2VB,225,17,Quarter Strip,31:43.0,160,24846179,Internal,Archtics,20
9154,6/7/2021,64626,20PNR2VB,26,9,Quarter Strip,14:24.6,480,28283069,Internal,Archtics,4
9159,6/7/2021,64626,20PNR2VB,9,14,Full Strip,18:04.7,500,30698649,Internal,Archtics,15
9160,6/7/2021,64626,20PNR2VB,1,18,Individual,22:22.7,310,32172163,TM.com,Retail,17
9200,6/7/2021,64626,20PNR2VB,211,16,Quarter Strip,08:36.2,140,27498741,Internal,Archtics,7
9212,6/7/2021,64626,20PNR2VB,9,18,Quarter Strip,10:23.5,445,4026310,Internal,Archtics,1
9238,6/5/2021,64625,20PNR2VA,9,14,Full Strip,11:53.3,500,473348,Internal,Archtics,11
9310,6/5/2021,64625,20PNR2VA,108,6,Individual,54:44.1,460,28683342,TM.com,Retail,13
9355,6/7/2021,64626,20PNR2VB,7,15,Individual,02:13.8,480,32230725,TM.com,Retail,15
9384,6/5/2021,64625,20PNR2VA,230,5,Individual,45:20.4,155,3705418,TM.com,Retail,1
9397,6/7/2021,64626,20PNR2VB,227,18,Individual,48:34.6,99,32228272,TM.com,Retail,13
9413,6/7/2021,64626,20PNR2VB,16,9,Individual,35:02.7,380,4025981,TM.com,Retail,10
9461,6/7/2021,64626,20PNR2VB,26,17,Individual,29:30.1,290,16671851,TM.com,Retail,3
9471,6/7/2021,64626,20PNR2VB,221,21,Individual,40:46.8,90,31783163,TM.com,Retail,5
9494,6/5/2021,64625,20PNR2VA,105,5,Individual,13:38.8,285,32168894,TM.com,Retail,13
9503,6/7/2021,64626,20PNR2VB,29,5,Individual,23:33.7,345,23883261,TM.com,Retail,3
9517,6/7/2021,64626,20PNR2VB,214,13,Individual,01:58.9,90,29526118,TM.com,Retail,25
9523,6/5/2021,64625,20PNR2VA,207,1,Individual,30:56.8,285,32065655,TM.com,Retail,8
9590,6/5/2021,64625,20PNR2VA,209,17,Individual,39:21.0,175,32168985,TM.com,Retail,23
9598,6/7/2021,64626,20PNR2VB,219,13,Individual,53:53.0,90,28491918,TM.com,Retail,2
9614,6/7/2021,64626,20PNR2VB,214,13,Individual,01:25.5,90,6543078,TM.com,Retail,21
9634,6/5/2021,64625,20PNR2VA,209,1,Individual,06:40.7,285,32172788,TM.com,Retail,11
9635,6/7/2021,64626,20PNR2VB,29,15,Individual,10:10.9,360,4049410,TM.com,Retail,13
9684,6/7/2021,64626,20PNR2VB,213,13,Individual,16:56.6,90,32229945,TM.com,Retail,4
9730,6/5/2021,64625,20PNR2VA,209,12,Individual,53:15.6,195,32173410,TM.com,Retail,19
9740,6/7/2021,64626,20PNR2VB,230,13,Individual,35:21.7,90,32137879,TM.com,Retail,27
9743,6/7/2021,64626,20PNR2VB,213,13,Individual,47:19.0,90,24884751,TM.com,Retail,10
9752,6/7/2021,64626,20PNR2VB,29,15,Individual,58:16.4,360,32173463,TM.com,Retail,5
9769,6/7/2021,64626,20PNR2VB,121,5,Individual,15:38.0,285,25803389,TM.com,Retail,9
9781,6/5/2021,64625,20PNR2VA,8,10,Individual,07:03.4,740,20863502,TM.com,Retail,8
9806,6/5/2021,64625,20PNR2VA,105,6,Individual,30:26.9,285,32181104,TM.com,Retail,12
9809,6/5/2021,64625,20PNR2VA,7,17,Individual,15:17.7,530,30110436,TM.com,Retail,15
9837,6/5/2021,64625,20PNR2VA,9,13,Individual,33:12.3,550,20379271,TM.com,Retail,7
9858,6/5/2021,64625,20PNR2VA,219,13,Individual,38:37.3,90,32206444,TM.com,Retail,14
9862,6/7/2021,64626,20PNR2VB,26,13,Individual,26:54.0,450,32169091,TM.com,Retail,1
9865,6/5/2021,64625,20PNR2VA,202,1,Individual,32:40.3,195,10146142,TM.com,Retail,6
9873,6/5/2021,64625,20PNR2VA,226,7,Individual,53:03.6,125,31416967,TM.com,Retail,1
9878,6/5/2021,64625,20PNR2VA,112,4,Individual,15:31.7,325,32174493,TM.com,Retail,1
9927,6/5/2021,64625,20PNR2VA,29,12,Individual,23:27.2,380,32184285,TM.com,Retail,3
9949,6/5/2021,64625,20PNR2VA,230,8,Individual,49:17.4,155,32187850,TM.com,Retail,6
9968,6/5/2021,64625,20PNR2VA,24,12,Individual,53:24.5,690,2366492,TM.com,Retail,4
9978,6/5/2021,64625,20PNR2VA,122,7,Individual,41:04.2,325,11234773,TM.com,Retail,5
10042,6/5/2021,64625,20PNR2VA,223,17,Individual,32:17.6,175,28671038,TM.com,Retail,18
10049,6/5/2021,64625,20PNR2VA,207,12,Individual,33:07.3,195,31886853,TM.com,Retail,1
10057,6/5/2021,64625,20PNR2VA,207,8,Individual,33:48.3,220,32167290,TM.com,Retail,6
10111,6/5/2021,64625,20PNR2VA,16,18,Individual,38:20.1,310,32167591,TM.com,Retail,1
10116,6/5/2021,64625,20PNR2VA,219,5,Individual,38:51.7,175,13610690,TM.com,Retail,1
10128,6/5/2021,64625,20PNR2VA,126,5,Individual,40:32.7,325,32171646,TM.com,Retail,5
10130,6/7/2021,64626,20PNR2VB,223,17,Individual,40:57.8,175,32167696,TM.com,Retail,18
10137,6/5/2021,64625,20PNR2VA,222,16,Individual,41:25.0,165,32167728,TM.com,Retail,12
10140,6/5/2021,64625,20PNR2VA,204,2,Individual,30:06.9,195,3215004,TM.com,Retail,1
10182,6/7/2021,64626,20PNR2VB,204,2,Individual,28:55.1,195,27185265,TM.com,Retail,21
10190,6/7/2021,64626,20PNR2VB,204,2,Individual,31:56.9,195,29915254,TM.com,Retail,1
10193,6/5/2021,64625,20PNR2VA,223,8,Individual,34:07.2,220,15722439,TM.com,Retail,23
10201,6/5/2021,64625,20PNR2VA,9,18,Individual,10:38.4,490,32215449,TM.com,Retail,5
10204,6/5/2021,64625,20PNR2VA,210,16,Individual,11:52.8,165,25156321,TM.com,Retail,9
10243,6/5/2021,64625,20PNR2VA,25,10,Individual,26:26.0,690,4001896,TM.com,Retail,14
10246,6/5/2021,64625,20PNR2VA,15,19,Individual,08:13.8,310,28228742,TM.com,Retail,1
10280,6/5/2021,64625,20PNR2VA,230,9,Individual,44:34.3,155,32168299,TM.com,Retail,1
10302,6/5/2021,64625,20PNR2VA,204,11,Individual,56:43.9,155,32168367,TM.com,Retail,1
10320,6/5/2021,64625,20PNR2VA,215,2,Individual,54:30.2,113,11012499,TM.com,Retail,14
10321,6/5/2021,64625,20PNR2VA,109,8,Individual,55:22.9,280,32191290,TM.com,Retail,9
10344,6/5/2021,64625,20PNR2VA,7,17,Individual,49:53.5,530,32176001,TM.com,Retail,7
10348,6/7/2021,64626,20PNR2VB,24,11,Individual,15:26.3,520,27829522,TM.com,Retail,13
10371,6/7/2021,64626,20PNR2VB,121,5,Individual,14:39.2,285,19271504,TM.com,Retail,1
10421,6/7/2021,64626,20PNR2VB,28,5,Individual,45:26.9,490,5768902,TM.com,Retail,1
10429,6/5/2021,64625,20PNR2VA,106,5,Individual,47:51.3,325,32167897,TM.com,Retail,5
10430,6/5/2021,64625,20PNR2VA,112,5,Individual,47:56.5,285,30763215,TM.com,Retail,12
10482,6/7/2021,64626,20PNR2VB,1,20,Individual,04:43.1,220,32121163,TM.com,Retail,11
10550,6/5/2021,64625,20PNR2VA,4,14,Individual,54:33.6,270,18774472,TM.com,Retail,3
10587,6/7/2021,64626,20PNR2VB,203,12,Individual,31:38.5,90,32151205,TM.com,Retail,7
10615,6/5/2021,64625,20PNR2VA,207,15,Individual,08:06.6,125,21944132,TM.com,Retail,13
10623,6/7/2021,64626,20PNR2VB,8,18,Individual,11:10.0,390,32192859,TM.com,Retail,4
10638,6/5/2021,64625,20PNR2VA,207,16,Individual,18:33.0,125,32192967,TM.com,Retail,23
10669,6/7/2021,64626,20PNR2VB,207,18,Individual,24:30.1,113,27557523,TM.com,Retail,1
10670,6/5/2021,64625,20PNR2VA,105,7,Individual,24:38.2,200,7189939,TM.com,Retail,5
10708,6/7/2021,64626,20PNR2VB,8,12,Individual,26:55.2,485,18370390,TM.com,Retail,1
10711,6/5/2021,64625,20PNR2VA,25,13,Individual,04:50.1,550,32175464,TM.com,Retail,15
10713,6/7/2021,64626,20PNR2VB,225WC,2W,Individual,17:43.8,189,15712306,TM.com,Retail,5
10735,6/5/2021,64625,20PNR2VA,230,13,Individual,22:15.2,90,32087843,TM.com,Retail,23
10761,6/7/2021,64626,20PNR2VB,201,6,Individual,16:01.1,106,32191666,TM.com,Retail,21
10793,6/5/2021,64625,20PNR2VA,218,9,Individual,44:37.5,90,13803761,TM.com,Retail,5
10797,6/5/2021,64625,20PNR2VA,214,3,Individual,46:06.7,113,32192229,TM.com,Retail,1
10825,6/7/2021,64626,20PNR2VB,220,13,Individual,55:19.0,90,32192435,TM.com,Retail,1
10837,6/7/2021,64626,20PNR2VB,9,13,Individual,27:07.4,390,25299536,TM.com,Retail,11
10863,6/7/2021,64626,20PNR2VB,230,12,Individual,47:50.6,90,32048322,TM.com,Retail,17
10864,6/5/2021,64625,20PNR2VA,205,18,Individual,38:50.2,90,32198705,TM.com,Retail,22
10871,6/7/2021,64626,20PNR2VB,104,5,Individual,05:36.2,200,32197174,TM.com,Retail,1
10889,6/5/2021,64625,20PNR2VA,26,13,Individual,20:14.9,315,32217525,TM.com,Retail,5
10912,6/7/2021,64626,20PNR2VB,16,11,Individual,25:37.6,325,32229721,TM.com,Retail,15
10914,6/5/2021,64625,20PNR2VA,220,6,Individual,47:39.4,113,32197839,TM.com,Retail,6
10928,6/5/2021,64625,20PNR2VA,31,12,Individual,59:52.8,255,32198023,TM.com,Retail,14
10939,6/5/2021,64625,20PNR2VA,217,5,Individual,07:20.3,106,32198226,TM.com,Retail,11
10969,6/5/2021,64625,20PNR2VA,203,13,Individual,44:41.4,90,32201757,TM.com,Retail,9
10978,6/5/2021,64625,20PNR2VA,221,12,Individual,49:00.0,106,32198805,TM.com,Retail,1
10980,6/5/2021,64625,20PNR2VA,102,5,Individual,50:55.1,200,32198863,TM.com,Retail,4
10993,6/5/2021,64625,20PNR2VA,217,3,Individual,19:58.2,113,14399772,TM.com,Retail,21
11007,6/5/2021,64625,20PNR2VA,29,13,Individual,54:49.2,270,26203028,TM.com,Retail,12
11025,6/7/2021,64626,20PNR2VB,4,18,Individual,13:39.0,245,26191471,TM.com,Retail,4
11029,6/5/2021,64625,20PNR2VA,209,20,Individual,28:49.9,113,32195573,TM.com,Retail,23
11030,6/5/2021,64625,20PNR2VA,209,19,Individual,30:08.2,113,32195606,TM.com,Retail,23
11033,6/5/2021,64625,20PNR2VA,104,6,Individual,32:33.5,200,30141152,TM.com,Retail,4
11038,6/5/2021,64625,20PNR2VA,205,17,Individual,34:19.2,90,32192051,TM.com,Retail,20
11061,6/7/2021,64626,20PNR2VB,221,17,Individual,18:13.2,90,32166405,TM.com,Retail,10
11070,6/7/2021,64626,20PNR2VB,211,18,Individual,28:35.5,90,32194335,TM.com,Retail,7
11079,6/7/2021,64626,20PNR2VB,26,20,Individual,35:29.2,270,32194499,TM.com,Retail,1
11091,6/7/2021,64626,20PNR2VB,220,4,Individual,49:28.1,125,24534949,TM.com,Retail,15
11119,6/5/2021,64625,20PNR2VA,25,12,Individual,12:43.1,465,26821858,TM.com,Retail,9
11137,6/7/2021,64626,20PNR2VB,228,13,Individual,31:14.6,90,32195641,TM.com,Retail,12
11140,6/7/2021,64626,20PNR2VB,223,19,Individual,33:21.3,113,31964031,TM.com,Retail,4
11143,6/5/2021,64625,20PNR2VA,227,18,Individual,35:17.7,90,32195705,TM.com,Retail,1
11144,6/7/2021,64626,20PNR2VB,221,18,Individual,35:27.9,90,2961706,TM.com,Retail,20
11147,6/7/2021,64626,20PNR2VB,215,6,Individual,37:56.4,106,32195729,TM.com,Retail,1
11172,6/5/2021,64625,20PNR2VA,209,20,Individual,58:24.3,113,20895370,TM.com,Retail,2
11189,6/7/2021,64626,20PNR2VB,9,16,Individual,15:37.2,375,14333713,TM.com,Retail,4
11190,6/7/2021,64626,20PNR2VB,104,5,Individual,16:00.2,200,14476953,TM.com,Retail,10
11211,6/5/2021,64625,20PNR2VA,209,20,Individual,20:39.0,113,32203660,TM.com,Retail,16
11219,6/7/2021,64626,20PNR2VB,107,8,Individual,08:05.8,280,21570459,TM.com,Retail,5
11236,6/7/2021,64626,20PNR2VB,231,12,Individual,50:06.4,90,32202585,TM.com,Retail,1
11237,6/7/2021,64626,20PNR2VB,221,12,Individual,58:34.7,106,32202707,TM.com,Retail,3
11278,6/5/2021,64625,20PNR2VA,204,14,Individual,46:28.3,90,32211538,TM.com,Retail,2
11304,6/5/2021,64625,20PNR2VA,220,13,Individual,49:34.5,90,32209767,TM.com,Retail,1
11363,6/5/2021,64625,20PNR2VA,4,19,Individual,46:32.1,245,32200810,TM.com,Retail,7
11379,6/5/2021,64625,20PNR2VA,220,14,Individual,09:32.3,90,32201179,TM.com,Retail,2
11384,6/5/2021,64625,20PNR2VA,29,19,Individual,12:47.2,245,32201274,TM.com,Retail,18
11391,6/7/2021,64626,20PNR2VB,230,12,Individual,28:42.0,90,32020568,TM.com,Retail,5
11394,6/7/2021,64626,20PNR2VB,221,20,Individual,20:40.9,90,26053675,TM.com,Retail,5
11415,6/5/2021,64625,20PNR2VA,102,4,Individual,27:40.7,230,1279764,TM.com,Retail,10
11418,6/7/2021,64626,20PNR2VB,217,4,Individual,01:24.3,113,28239534,TM.com,Retail,17
11456,6/7/2021,64626,20PNR2VB,226,22,Individual,04:23.7,106,32220047,TM.com,Retail,2
11489,6/7/2021,64626,20PNR2VB,29,8,Individual,02:11.5,315,32225112,TM.com,Retail,1
11500,6/7/2021,64626,20PNR2VB,222,22,Individual,24:08.8,150,32225521,TM.com,Retail,4
11617,6/7/2021,64626,20PNR2VB,10,12,Individual,05:54.8,345,32228583,TM.com,Retail,3
