event_date,event_name,event_name_long,price_code,old_value,new_value,price_delta,upd_datetime,price_change_seq
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,6,41100,1695,-39405,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,6,1695,1100,-595,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,6,1100,3000,1900,52:46.8,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,6,3000,2340,-660,52:11.0,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,7,23650,38610,14960,16:46.0,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,7,38610,1595,-37015,34:56.5,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,7,1595,1650,55,54:56.8,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,7,1595,1650,55,54:56.8,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,7,1650,1100,-550,52:16.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,7,1100,2600,1500,52:46.8,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,7,2600,2030,-570,52:11.0,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,8,18275,32420,14145,16:46.1,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,8,32420,1155,-31265,34:56.5,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,8,1155,1100,-55,52:16.4,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,8,1100,1490,390,52:24.6,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,8,1490,2240,750,52:26.2,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,8,2240,1750,-490,52:11.0,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,9,17630,31260,13630,16:46.1,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,9,31260,1115,-30145,34:56.5,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,9,1115,1100,-15,52:16.4,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,9,1100,1450,350,52:24.6,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,9,1450,2180,730,52:26.2,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,9,2180,1700,-480,52:11.0,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,0,16770,16770,32:49.7,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,16770,29570,12800,16:46.2,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,29570,1055,-28515,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,1055,1500,445,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,1500,1210,-290,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,1210,1490,280,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,1490,1370,-120,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,1370,2060,690,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,A,2060,1610,-450,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,0,16125,16125,32:49.8,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,16125,26880,10755,16:46.3,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,26880,960,-25920,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,960,1100,140,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,1100,1170,70,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,1170,1450,280,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,1450,1250,-200,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,1250,1880,630,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,B,1880,1470,-410,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,0,15050,15050,32:49.9,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,15050,24590,9540,16:46.5,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,24590,875,-23715,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,875,1100,225,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,1100,1110,10,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,1110,1370,260,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,1370,1150,-220,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,1150,1730,580,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,C,1730,1350,-380,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,0,14190,14190,32:50.0,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,14190,23530,9340,16:46.5,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,23530,840,-22690,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,840,1100,260,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,1100,1010,-90,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,1010,1250,240,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,1250,1090,-160,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,1090,1640,550,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,D,1640,1280,-360,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,0,13330,13330,32:50.2,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,13330,19750,6420,16:46.6,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,19750,705,-19045,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,705,1500,795,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,1500,920,-580,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,920,1150,230,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,1150,915,-235,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,915,1380,465,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,E,1380,1080,-300,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,0,11395,11395,32:50.3,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,11395,18710,7315,16:46.7,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,18710,665,-18045,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,665,1100,435,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,1100,880,-220,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,880,1090,210,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,1090,870,-220,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,870,1310,440,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,F,1310,1020,-290,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,0,10965,10965,32:50.4,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,10965,17090,6125,16:46.8,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,17090,610,-16480,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,610,1100,490,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,1100,740,-360,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,740,915,175,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,915,795,-120,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,795,1200,405,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,G,1200,935,-265,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,0,10535,10535,32:50.5,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,10535,15770,5235,16:46.9,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,15770,560,-15210,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,560,1500,940,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,1500,700,-800,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,700,870,170,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,870,730,-140,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,730,1100,370,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,H,1100,860,-240,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,0,9030,9030,32:50.6,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,9030,14180,5150,16:47.0,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,14180,505,-13675,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,505,1100,595,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,1100,640,-460,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,640,795,155,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,795,660,-135,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,660,990,330,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,I,990,770,-220,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,0,8385,8385,32:50.7,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,8385,13080,4695,16:47.1,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,13080,465,-12615,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,465,1100,635,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,1100,590,-510,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,590,730,140,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,730,605,-125,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,605,910,305,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,J,910,710,-200,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,0,6880,6880,32:50.8,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,6880,12160,5280,16:47.2,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,12160,435,-11725,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,435,1500,1065,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,1500,530,-970,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,530,660,130,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,660,565,-95,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,565,850,285,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,K,850,665,-185,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,0,6450,6450,32:50.9,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,6450,11930,5480,16:47.3,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,11930,425,-11505,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,425,1100,675,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,1100,490,-610,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,490,605,115,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,605,550,-55,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,550,825,275,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,L,825,645,-180,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,0,6020,6020,32:51.0,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,6020,10470,4450,16:47.4,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,10470,375,-10095,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,375,1100,725,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,1100,455,-645,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,455,565,110,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,565,485,-80,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,485,730,245,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,M,730,570,-160,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,0,10105,10105,32:51.1,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,10105,17290,7185,16:47.4,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,17290,615,-16675,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,615,1100,485,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,1100,445,-655,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,445,550,105,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,550,805,255,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,805,1210,405,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,N,1210,945,-265,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,0,9460,9460,32:51.2,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,9460,15550,6090,16:47.5,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,15550,555,-14995,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,555,1100,545,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,1100,390,-710,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,390,485,95,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,485,720,235,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,720,1080,360,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,O,1080,840,-240,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,0,7740,7740,32:51.3,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,7740,13670,5930,16:47.6,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,13670,485,-13185,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,485,1100,615,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,1100,645,-455,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,645,805,160,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,805,635,-170,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,635,955,320,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,P,955,745,-210,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,0,6880,6880,32:51.4,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,6880,10960,4080,16:47.7,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,10960,390,-10570,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,390,1100,710,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,1100,580,-520,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,580,720,140,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,720,510,-210,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,510,765,255,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Q,765,595,-170,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,0,5590,5590,32:51.4,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,5590,9740,4150,16:47.8,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,9740,345,-9395,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,345,1100,755,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,1100,510,-590,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,510,635,125,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,635,455,-180,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,455,685,230,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,R,685,535,-150,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,0,5590,5590,32:51.6,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,5590,9740,4150,16:47.9,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,9740,345,-9395,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,345,1100,755,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,1100,410,-690,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,410,510,100,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,510,455,-55,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,455,685,230,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,S,685,535,-150,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,0,4730,4730,32:51.6,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,4730,8030,3300,16:47.9,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,8030,285,-7745,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,285,1100,815,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,1100,365,-735,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,365,455,90,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,455,370,-85,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,370,555,185,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,T,555,435,-120,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,0,3870,3870,32:51.7,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,3870,7130,3260,16:48.0,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,7130,255,-6875,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,255,1100,845,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,1100,365,-735,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,365,455,90,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,455,335,-120,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,335,505,170,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,U,505,395,-110,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,0,3440,3440,32:51.8,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,3440,6430,2990,16:48.1,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,6430,230,-6200,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,230,1100,870,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,1100,300,-800,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,300,370,70,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,370,295,-75,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,295,445,150,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,V,445,345,-100,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,0,3010,3010,32:51.9,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,3010,6030,3020,16:48.2,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,6030,215,-5815,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,215,1100,885,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,1100,265,-835,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,265,335,70,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,335,280,-55,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,280,420,140,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,W,420,330,-90,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,0,2795,2795,32:52.0,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,2795,5370,2575,16:48.3,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,5370,190,-5180,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,190,1100,910,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,1100,755,-345,52:17.4,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,755,940,185,52:24.2,6
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,940,250,-690,52:24.6,7
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,250,375,125,52:26.2,8
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,X,375,295,-80,52:11.0,9
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Y,0,2795,2795,32:52.1,1
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Y,2795,5220,2425,16:48.4,2
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Y,5220,185,-5035,34:56.5,3
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Y,185,1100,915,52:16.4,4
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Y,1100,240,-860,52:24.6,5
6/5/2021,20PNR1GD,2021 NBA Playoffs - Round 1 - Home Game D,Y,240,360,120,52:26.2,6
